epoch,train_loss,val_obj_p3,val_obj_p4,val_f1_p3,val_f1_p4,val_prec_p3,val_rec_p3,val_prec_p4,val_rec_p4,p3_obj_bias,p4_obj_bias,p3_iou_bias,p4_iou_bias,p3_bbox_dw,p4_bbox_dw,p3_bbox_dh,p4_bbox_dh,p3_obj_l2,p3_iou_l2,p3_bbox_l2,p4_obj_l2,p4_iou_l2,p4_bbox_l2,bn_mean_abs,bn_var_avg,grad_norm,lr,epoch_time_s,gpu_mem_mb
64,3.6801,1.2931,0.5807,0.0066,0.3788,0.2228,0.1293,0.8576,0.9209,-1.6270,-1.7505,-0.9856,-1.7978,16.3954,11.4282,9.7599,15.5386,12.9113,9.2483,48497.8517,0.00005376,221.61,4555.3
65,3.6802,1.2939,0.5805,0.0066,0.3799,0.2228,0.1293,0.8577,0.9209,-1.6270,-1.7505,-0.9856,-1.7978,16.3962,11.4294,9.7599,15.5387,12.9138,9.2483,45148.6249,0.00003464,220.49,4555.3
66,3.6797,1.2936,0.5766,0.0066,0.3801,0.2228,0.1293,0.8577,0.9210,-1.6270,-1.7505,-0.9856,-1.7978,16.3961,11.4302,9.7599,15.5386,12.9154,9.2483,40487.8262,0.00002096,220.75,4555.3
67,3.6792,1.2920,0.5799,0.0066,0.3784,0.2228,0.1293,0.8578,0.9210,-1.6270,-1.7505,-0.9856,-1.7978,16.3966,11.4306,9.7599,15.5387,12.9164,9.2483,inf,0.00001274,222.11,4555.3
68,3.9233,1.3575,0.5434,0.0066,0.3745,0.2251,0.1323,0.8369,0.8961,-1.6177,-1.7386,-0.9828,-1.7871,16.7397,11.3860,9.7593,15.6239,12.5440,9.1917,nan,0.00500000,221.35,4555.3
69,3.8525,1.3646,0.6190,0.0066,0.3634,0.2270,0.1356,0.8389,0.9034,-1.6101,-1.7341,-0.9807,-1.7812,17.1980,11.3996,9.7629,15.7257,12.6257,9.1767,17293.9779,0.00499726,221.52,4555.3
70,3.8422,1.3763,0.5343,0.0066,0.4011,0.2286,0.1379,0.8386,0.9036,-1.6051,-1.7272,-0.9800,-1.7763,17.6984,11.4182,9.7192,15.8156,12.6602,9.1648,17008.0703,0.00498904,220.88,4555.3
71,3.8222,1.3370,0.5955,0.0066,0.3733,0.2286,0.1401,0.8418,0.9072,-1.6002,-1.7229,-0.9753,-1.7726,18.1870,11.4523,9.7116,15.8974,12.7486,9.1448,17209.8573,0.00497536,220.54,4555.3
72,3.8408,1.3645,0.5812,0.0066,0.3860,0.2329,0.1427,0.8367,0.9076,-1.5944,-1.7160,-0.9735,-1.7699,18.7090,11.4655,9.6855,15.9919,12.8278,9.1262,17075.4336,0.00495624,221.99,4555.3
73,3.8217,1.4222,0.5331,0.0066,0.4005,0.2327,0.1449,0.8399,0.9128,-1.5889,-1.7125,-0.9711,-1.7682,19.2657,11.5175,9.6457,16.0783,12.9042,9.1158,29082.2286,0.00493174,222.88,4555.3
74,3.8337,1.3929,0.5172,0.0066,0.3997,0.2339,0.1471,0.8399,0.9116,-1.5850,-1.7111,-0.9688,-1.7632,19.8523,11.5487,9.6042,16.1547,13.0156,9.0838,33424.2099,0.00490191,221.82,4555.3
75,3.8185,1.4078,0.5541,0.0066,0.3912,0.2359,0.1500,0.8491,0.9126,-1.5790,-1.7068,-0.9678,-1.7615,20.3563,11.6236,9.5959,16.2374,13.0865,9.0568,33526.6315,0.00486681,221.17,4555.3
76,3.8356,1.3345,0.5169,0.0066,0.4067,0.2368,0.1521,0.8438,0.9039,-1.5733,-1.7025,-0.9662,-1.7585,20.8673,11.6599,9.5829,16.3185,13.1470,9.0377,33945.2985,0.00482651,221.12,4555.3
77,3.8169,1.4037,0.5428,0.0066,0.4393,0.2403,0.1553,0.8413,0.9124,-1.5698,-1.6976,-0.9641,-1.7560,21.3335,11.7226,9.5715,16.4160,13.2838,9.0269,33380.0126,0.00478111,221.13,4555.3
78,3.8269,1.3655,0.5328,0.0066,0.4592,0.2405,0.1575,0.8488,0.9106,-1.5650,-1.6944,-0.9616,-1.7525,21.7699,11.8095,9.5616,16.4950,13.2565,8.9399,58490.2626,0.00473071,221.79,4555.3
79,3.8078,1.4562,0.5300,0.0066,0.4265,0.2426,0.1601,0.8383,0.9177,-1.5611,-1.6900,-0.9587,-1.7500,22.2013,11.9053,9.5551,16.5752,13.4252,8.9196,65999.5813,0.00467542,220.81,4555.3
80,3.8066,1.4886,0.5002,0.0066,0.4317,0.2427,0.1610,0.8427,0.9200,-1.5560,-1.6856,-0.9602,-1.7474,22.6143,11.9996,9.5467,16.6321,13.5246,8.8948,66706.0970,0.00461535,221.35,4555.3
81,3.8046,1.3533,0.5377,0.0066,0.4622,0.2441,0.1627,0.8526,0.9201,-1.5518,-1.6816,-0.9559,-1.7460,22.9920,12.0990,9.5397,16.6961,13.6363,8.8703,66880.9332,0.00455065,221.76,4555.3
82,3.7938,1.3680,0.5059,0.0066,0.4425,0.2474,0.1647,0.8483,0.9234,-1.5478,-1.6801,-0.9540,-1.7423,23.3253,12.2121,9.5304,16.7650,13.7575,8.8532,67085.5105,0.00448145,222.30,4555.3
83,3.7941,1.3369,0.5262,0.0066,0.4494,0.2501,0.1672,0.8564,0.9189,-1.5427,-1.6757,-0.9523,-1.7409,23.6667,12.3419,9.5225,16.8382,13.8962,8.8443,inf,0.00440790,222.29,4555.3
84,3.7827,1.3240,0.5547,0.0066,0.4285,0.2504,0.1694,0.8564,0.9234,-1.5390,-1.6717,-0.9503,-1.7367,23.9435,12.4664,9.5149,16.9160,14.0569,8.8335,64122.6635,0.00433017,221.45,4555.3
85,3.7856,1.3565,0.5415,0.0067,0.4812,0.2510,0.1719,0.8540,0.9272,-1.5355,-1.6675,-0.9501,-1.7363,24.2510,12.5939,9.5045,16.9788,14.2699,8.8199,65866.8455,0.00424843,221.29,4555.3
86,3.7777,1.3247,0.5949,0.0066,0.4446,0.2538,0.1739,0.8643,0.9265,-1.5319,-1.6655,-0.9483,-1.7325,24.5249,12.7559,9.4800,17.0575,14.3661,8.8125,64722.8854,0.00416286,220.59,4555.3
87,3.7801,1.3217,0.5454,0.0067,0.5075,0.2567,0.1764,0.8533,0.9297,-1.5282,-1.6618,-0.9471,-1.7316,24.7447,12.9184,9.4718,17.1234,14.5982,8.8058,64785.7866,0.00407364,221.64,4555.3
88,3.7791,1.3861,0.5586,0.0067,0.5177,0.2572,0.1787,0.8608,0.9321,-1.5258,-1.6593,-0.9445,-1.7290,25.0040,13.0803,9.4619,17.1968,14.7568,8.8058,inf,0.00398097,221.16,4555.3
89,3.7776,1.2997,0.5887,0.0067,0.5119,0.2588,0.1807,0.8599,0.9307,-1.5212,-1.6585,-0.9424,-1.7260,25.2376,13.2710,9.4573,17.2737,14.8862,8.7990,63383.9578,0.00388506,220.80,4555.3
90,3.7773,1.4005,0.5483,0.0066,0.3976,0.2612,0.1810,0.8613,0.9336,-1.5191,-1.6534,-0.9422,-1.7251,25.3428,13.3666,9.5061,17.2878,15.1590,8.7552,63125.0771,0.00378612,222.04,4555.3
91,3.7746,1.3501,0.5609,0.0066,0.4150,0.2611,0.1835,0.8607,0.9340,-1.5172,-1.6507,-0.9414,-1.7231,25.4604,13.4062,9.5704,17.3671,15.1620,8.7411,64359.7470,0.00368436,221.34,4555.3
92,3.7653,1.3378,0.5147,0.0066,0.4442,0.2621,0.1855,0.8670,0.9323,-1.5132,-1.6499,-0.9407,-1.7219,25.6114,13.4886,9.5608,17.4439,15.1522,8.7308,63201.1822,0.00358001,220.31,4555.3
93,3.7624,1.5307,0.4822,0.0066,0.4807,0.2639,0.1879,0.8663,0.9359,-1.5091,-1.6461,-0.9397,-1.7208,25.7553,13.5762,9.5534,17.5194,15.2054,8.7266,inf,0.00347329,221.63,4555.3
94,3.7555,1.3762,0.5309,0.0066,0.4620,0.2649,0.1892,0.8701,0.9338,-1.5070,-1.6454,-0.9372,-1.7179,25.8809,13.6692,9.5507,17.5634,15.2407,8.7224,64194.6498,0.00336444,223.36,4555.3
95,3.7487,1.3382,0.5494,0.0066,0.4572,0.2657,0.1906,0.8715,0.9380,-1.5050,-1.6437,-0.9359,-1.7181,25.9787,13.7709,9.5481,17.6211,15.3948,8.7197,62779.4115,0.00325371,221.92,4555.3
96,3.7439,1.3273,0.5394,0.0066,0.4616,0.2665,0.1926,0.8710,0.9390,-1.5032,-1.6424,-0.9356,-1.7163,26.0504,13.8795,9.5280,17.6892,15.5007,8.7168,62228.2968,0.00314133,222.12,4555.3
97,3.7504,1.3383,0.5539,0.0066,0.4582,0.2670,0.1939,0.8673,0.9375,-1.4998,-1.6390,-0.9343,-1.7159,26.1627,13.9930,9.5297,17.7465,15.6313,8.7129,62055.9926,0.00302755,220.98,4555.3
98,3.7336,1.3413,0.5644,0.0066,0.4538,0.2684,0.1948,0.8717,0.9396,-1.4989,-1.6369,-0.9337,-1.7149,26.2529,14.1045,9.5224,17.7976,15.7923,8.7220,inf,0.00291263,220.62,4555.3
99,3.7376,1.3558,0.5847,0.0066,0.4309,0.2694,0.1975,0.8700,0.9401,-1.4964,-1.6363,-0.9337,-1.7137,26.3315,14.2201,9.5164,17.8682,15.9586,8.7179,60834.5932,0.00279680,220.69,4555.3
100,3.7322,1.3227,0.5331,0.0066,0.4961,0.2690,0.1979,0.8751,0.9398,-1.4953,-1.6351,-0.9328,-1.7131,26.3820,14.3381,9.5144,17.9090,16.1227,8.7137,61949.0535,0.00268034,222.09,4555.3
101,3.7288,1.3207,0.5660,0.0066,0.4922,0.2695,0.1998,0.8749,0.9391,-1.4939,-1.6347,-0.9318,-1.7116,26.4481,14.4690,9.5094,17.9731,16.2862,8.7102,61614.1228,0.00256349,221.57,4555.3
102,3.7304,1.5294,0.5577,0.0066,0.5057,0.2683,0.2006,0.8759,0.9433,-1.4941,-1.6335,-0.9315,-1.7100,26.5276,14.5683,9.4811,18.0164,16.5128,8.7077,62533.3968,0.00244651,222.57,4555.3
103,3.7254,1.3298,0.5629,0.0066,0.5082,0.2672,0.2013,0.8778,0.9432,-1.4912,-1.6318,-0.9314,-1.7100,26.5977,14.6819,9.4680,18.0623,16.6631,8.7005,inf,0.00232966,221.91,4555.3
104,3.7193,1.3269,0.5263,0.0066,0.5414,0.2667,0.2026,0.8788,0.9437,-1.4909,-1.6316,-0.9310,-1.7098,26.6536,14.7993,9.4569,18.1106,16.8396,8.6980,62185.9014,0.00221320,221.20,4555.3
